,event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench,manager_id
19178,27,55.0,1618.0,5255155.0,5256115.0,3434092.0,50.0,7.0,1007.0,2.0,0.0,1.0,128800
19179,28,54.0,1672.0,5842575.0,5844812.0,3572346.0,55.0,7.0,1010.0,0.0,0.0,1.0,128800
19180,29,29.0,1701.0,8077766.0,8078531.0,3826508.0,75.0,7.0,1008.0,0.0,0.0,0.0,128800
19181,30,55.0,1756.0,2227261.0,2227989.0,3685851.0,20.0,9.0,1006.0,2.0,0.0,0.0,128800
19182,31,58.0,1814.0,447286.0,449857.0,3245223.0,5.0,17.0,997.0,0.0,0.0,8.0,128800
19183,32,57.0,1871.0,4970224.0,4971119.0,3348464.0,45.0,17.0,1003.0,0.0,0.0,4.0,128800
19184,33,67.0,1938.0,2839920.0,2841003.0,3235991.0,25.0,17.0,1010.0,0.0,0.0,10.0,128800
19185,34,84.0,2022.0,474221.0,477371.0,2732881.0,5.0,17.0,1012.0,0.0,0.0,5.0,128800
19186,35,49.0,2071.0,2729856.0,2731651.0,2648572.0,25.0,17.0,1009.0,0.0,0.0,2.0,128800
19187,36,51.0,2122.0,2754849.0,2756205.0,2572790.0,25.0,17.0,1005.0,0.0,0.0,11.0,128800
19188,37,39.0,2161.0,5488478.0,5490050.0,2654607.0,50.0,17.0,1003.0,0.0,0.0,1.0,128800
19189,38,36.0,2197.0,9024962.0,9025275.0,2887466.0,80.0,31.0,1000.0,1.0,0.0,0.0,128800
19190,1,56.0,56.0,4644310.0,4656461.0,4644310.0,55.0,5.0,1000.0,0.0,0.0,3.0,472986
19191,2,78.0,134.0,2873424.0,2879205.0,3290938.0,35.0,4.0,1000.0,1.0,0.0,3.0,472986
19192,3,81.0,215.0,1357687.0,1363279.0,1977827.0,15.0,12.0,1000.0,1.0,0.0,1.0,472986
19193,4,48.0,263.0,6071153.0,6078964.0,2402114.0,60.0,12.0,1002.0,0.0,0.0,2.0,472986
19194,5,67.0,330.0,2638712.0,2641123.0,2002974.0,30.0,6.0,1004.0,2.0,0.0,0.0,472986
19195,6,37.0,367.0,8142886.0,8144314.0,3200028.0,80.0,1.0,1003.0,1.0,0.0,0.0,472986
19196,7,36.0,403.0,8451333.0,8454401.0,4025099.0,85.0,26.0,1005.0,1.0,0.0,0.0,472986
19197,8,40.0,443.0,3882229.0,3887283.0,3800450.0,40.0,34.0,1005.0,1.0,0.0,3.0,472986
19198,9,66.0,509.0,1790613.0,1794983.0,3156469.0,20.0,34.0,1008.0,0.0,0.0,4.0,472986
19199,10,35.0,544.0,6855338.0,6857806.0,3516119.0,65.0,6.0,1010.0,2.0,0.0,2.0,472986
19200,11,42.0,586.0,7341934.0,7344583.0,3984016.0,70.0,19.0,1011.0,1.0,0.0,2.0,472986
19201,12,30.0,616.0,9818208.0,9819368.0,4984634.0,95.0,43.0,1010.0,1.0,0.0,1.0,472986
19202,13,36.0,652.0,9973065.0,9974286.0,5984110.0,95.0,43.0,1008.0,0.0,0.0,0.0,472986
19203,14,67.0,719.0,2940517.0,2944884.0,5573233.0,30.0,0.0,999.0,0.0,0.0,0.0,472986
19204,15,51.0,770.0,5365067.0,5367692.0,5583794.0,50.0,1.0,1001.0,2.0,0.0,0.0,472986
19205,16,49.0,819.0,4670058.0,4676686.0,5510228.0,45.0,1.0,1002.0,0.0,0.0,1.0,472986
19206,17,76.0,895.0,2945577.0,2949313.0,4925307.0,30.0,1.0,1003.0,1.0,0.0,1.0,472986
19207,18,50.0,945.0,6329820.0,6331955.0,5005203.0,60.0,7.0,1003.0,2.0,0.0,1.0,472986
19208,19,84.0,1029.0,1533701.0,1538111.0,4558607.0,15.0,14.0,1005.0,1.0,0.0,6.0,472986
19209,20,42.0,1071.0,9955440.0,9955766.0,5114585.0,95.0,9.0,1006.0,1.0,0.0,2.0,472986
19210,21,68.0,1135.0,2798525.0,2800473.0,4937022.0,30.0,11.0,1007.0,2.0,4.0,0.0,472986
19211,22,60.0,1195.0,1215399.0,1218908.0,4543557.0,15.0,11.0,1010.0,0.0,0.0,0.0,472986
19212,23,55.0,1250.0,7393744.0,7401539.0,4689325.0,70.0,11.0,1011.0,0.0,0.0,0.0,472986
19213,24,108.0,1358.0,3755239.0,3756964.0,4478014.0,35.0,16.0,1011.0,2.0,0.0,5.0,472986
19214,25,99.0,1457.0,1226209.0,1228338.0,4146946.0,15.0,16.0,1012.0,0.0,0.0,3.0,472986
19215,26,68.0,1525.0,5002695.0,5006265.0,4207146.0,45.0,16.0,1012.0,0.0,0.0,0.0,472986
19216,27,53.0,1578.0,5767276.0,5775712.0,4228494.0,55.0,16.0,1013.0,0.0,0.0,0.0,472986
19217,28,66.0,1644.0,1955685.0,1960750.0,4119005.0,20.0,16.0,1012.0,0.0,0.0,5.0,472986
19218,29,51.0,1695.0,2824604.0,2828108.0,3939165.0,25.0,16.0,1011.0,0.0,0.0,6.0,472986
19219,30,46.0,1741.0,5159818.0,5169729.0,3960849.0,50.0,16.0,1009.0,0.0,0.0,0.0,472986
19220,31,28.0,1769.0,7754567.0,7760916.0,4063307.0,70.0,16.0,1008.0,0.0,0.0,0.0,472986
19221,32,59.0,1828.0,4747897.0,4747966.0,4078850.0,45.0,3.0,1003.0,5.0,0.0,0.0,472986
19222,33,57.0,1885.0,5300792.0,5305886.0,4102766.0,50.0,3.0,1005.0,0.0,0.0,0.0,472986
19223,34,31.0,1916.0,9071709.0,9074730.0,4384198.0,80.0,3.0,1007.0,0.0,0.0,0.0,472986
19224,35,52.0,1968.0,1860784.0,1867059.0,4245854.0,20.0,3.0,1004.0,0.0,0.0,1.0,472986
19225,36,54.0,2022.0,2034847.0,2039342.0,4093919.0,20.0,3.0,1000.0,0.0,0.0,0.0,472986
19226,37,27.0,2049.0,9386184.0,9390239.0,4296075.0,85.0,3.0,997.0,0.0,0.0,0.0,472986
19227,38,37.0,2086.0,8491352.0,8495951.0,4463832.0,75.0,3.0,995.0,0.0,0.0,0.0,472986
19228,1,86.0,86.0,103037.0,109983.0,103037.0,5.0,0.0,1000.0,0.0,0.0,4.0,2170424
19229,2,71.0,157.0,4445939.0,4469241.0,483707.0,50.0,0.0,1000.0,0.0,0.0,14.0,2170424
19230,3,81.0,238.0,1280626.0,1298354.0,356974.0,15.0,0.0,1001.0,0.0,0.0,2.0,2170424
19231,4,31.0,269.0,9551076.0,9560417.0,1835409.0,95.0,0.0,1003.0,0.0,0.0,0.0,2170424
19232,5,55.0,324.0,6000708.0,6030532.0,2437577.0,60.0,0.0,1000.0,0.0,0.0,1.0,2170424
19233,6,59.0,383.0,2958081.0,2975719.0,1911607.0,30.0,0.0,997.0,0.0,0.0,0.0,2170424
19234,7,38.0,421.0,7692463.0,7718161.0,2589165.0,75.0,0.0,993.0,0.0,0.0,2.0,2170424
19235,8,49.0,470.0,1391751.0,1410673.0,1837950.0,15.0,0.0,994.0,0.0,0.0,0.0,2170424
19236,9,57.0,527.0,4381227.0,4412675.0,1992926.0,45.0,0.0,994.0,0.0,0.0,0.0,2170424
19237,10,63.0,590.0,237966.0,243094.0,1057127.0,5.0,0.0,994.0,0.0,0.0,7.0,2170424
19238,11,76.0,666.0,358301.0,362767.0,529179.0,5.0,0.0,997.0,0.0,0.0,3.0,2170424
19239,12,57.0,723.0,3113088.0,3133623.0,561612.0,30.0,0.0,998.0,0.0,0.0,0.0,2170424
19240,13,71.0,794.0,2872414.0,2890366.0,590109.0,30.0,0.0,1002.0,0.0,0.0,5.0,2170424
19241,14,88.0,882.0,261589.0,265790.0,275105.0,5.0,0.0,1004.0,0.0,0.0,2.0,2170424
19242,15,72.0,954.0,726998.0,740663.0,147272.0,10.0,0.0,1007.0,0.0,0.0,2.0,2170424
19243,16,57.0,1011.0,2146802.0,2170500.0,126898.0,20.0,0.0,1008.0,0.0,0.0,11.0,2170424
19244,17,82.0,1093.0,1881413.0,1893669.0,125206.0,20.0,0.0,1011.0,0.0,0.0,4.0,2170424
19245,18,55.0,1148.0,4838880.0,4861041.0,178132.0,45.0,0.0,1014.0,0.0,0.0,10.0,2170424
19246,19,92.0,1240.0,481003.0,489592.0,112081.0,5.0,0.0,1016.0,0.0,0.0,15.0,2170424
19247,20,60.0,1300.0,5356195.0,5383259.0,146951.0,50.0,0.0,1018.0,0.0,0.0,10.0,2170424
19248,21,60.0,1360.0,4289284.0,4312888.0,204955.0,40.0,0.0,1019.0,0.0,0.0,2.0,2170424
19249,22,45.0,1405.0,5499507.0,5544195.0,228306.0,50.0,0.0,1021.0,0.0,0.0,5.0,2170424
19250,23,63.0,1468.0,4060779.0,4099222.0,227176.0,40.0,0.0,1021.0,0.0,0.0,4.0,2170424
19251,24,80.0,1548.0,6789807.0,6795611.0,609657.0,65.0,0.0,1019.0,0.0,0.0,16.0,2170424
19252,25,76.0,1624.0,5762674.0,5781162.0,803558.0,55.0,0.0,1019.0,0.0,0.0,5.0,2170424
19253,26,80.0,1704.0,2180246.0,2198860.0,783165.0,20.0,0.0,1017.0,0.0,0.0,5.0,2170424
19254,27,58.0,1762.0,3622005.0,3663394.0,763675.0,35.0,0.0,1017.0,0.0,0.0,3.0,2170424
19255,28,73.0,1835.0,706580.0,716347.0,621308.0,10.0,0.0,1018.0,0.0,0.0,6.0,2170424
19256,29,30.0,1865.0,7799340.0,7825447.0,851727.0,70.0,0.0,1019.0,0.0,0.0,0.0,2170424
19257,30,44.0,1909.0,5945097.0,5987865.0,931153.0,55.0,0.0,1019.0,0.0,0.0,3.0,2170424
19258,31,39.0,1948.0,3500452.0,3534563.0,961873.0,35.0,0.0,1023.0,0.0,0.0,2.0,2170424
19259,32,77.0,2025.0,1775707.0,1792014.0,921516.0,20.0,0.0,1022.0,0.0,0.0,2.0,2170424
19260,33,41.0,2066.0,9237460.0,9256592.0,1225740.0,85.0,0.0,1021.0,0.0,0.0,8.0,2170424
19261,34,45.0,2111.0,5615529.0,5643705.0,1433934.0,50.0,0.0,1022.0,0.0,0.0,0.0,2170424
19262,35,51.0,2162.0,2126885.0,2163088.0,1354650.0,20.0,0.0,1020.0,0.0,0.0,0.0,2170424
19263,36,52.0,2214.0,2497060.0,2525769.0,1315571.0,25.0,0.0,1020.0,0.0,0.0,13.0,2170424
19264,37,49.0,2263.0,2535669.0,2566755.0,1299347.0,25.0,0.0,1018.0,0.0,0.0,2.0,2170424
19265,38,51.0,2314.0,3898698.0,3933067.0,1340684.0,35.0,0.0,1021.0,0.0,0.0,0.0,2170424
19266,1,,,,,,,,,,,,30727957
19267,2,,,,,,,,,,,,30727957
19268,3,,,,,,,,,,,,30727957
19269,4,,,,,,,,,,,,30727957
19270,5,,,,,,,,,,,,30727957
19271,6,,,,,,,,,,,,30727957
19272,7,,,,,,,,,,,,30727957
19273,8,,,,,,,,,,,,30727957
19274,9,,,,,,,,,,,,30727957
19275,10,,,,,,,,,,,,30727957
19276,11,,,,,,,,,,,,30727957
19277,12,,,,,,,,,,,,30727957
19278,13,,,,,,,,,,,,30727957
19279,14,,,,,,,,,,,,30727957
19280,15,,,,,,,,,,,,30727957
19281,16,,,,,,,,,,,,30727957
19282,17,,,,,,,,,,,,30727957
19283,18,,,,,,,,,,,,30727957
19284,19,,,,,,,,,,,,30727957
19285,20,,,,,,,,,,,,30727957
19286,21,,,,,,,,,,,,30727957
19287,22,,,,,,,,,,,,30727957
19288,23,,,,,,,,,,,,30727957
19289,24,,,,,,,,,,,,30727957
19290,25,,,,,,,,,,,,30727957
19291,26,,,,,,,,,,,,30727957
19292,27,,,,,,,,,,,,30727957
19293,28,,,,,,,,,,,,30727957
19294,29,,,,,,,,,,,,30727957
19295,30,,,,,,,,,,,,30727957
19296,31,,,,,,,,,,,,30727957
19297,32,,,,,,,,,,,,30727957
19298,33,,,,,,,,,,,,30727957
19299,34,,,,,,,,,,,,30727957
19300,35,,,,,,,,,,,,30727957
19301,36,,,,,,,,,,,,30727957
19302,37,,,,,,,,,,,,30727957
19303,38,,,,,,,,,,,,30727957
19304,1,,,,,,,,,,,,54961254
19305,2,,,,,,,,,,,,54961254
19306,3,,,,,,,,,,,,54961254
19307,4,,,,,,,,,,,,54961254
19308,5,,,,,,,,,,,,54961254
19309,6,,,,,,,,,,,,54961254
19310,7,,,,,,,,,,,,54961254
19311,8,,,,,,,,,,,,54961254
19312,9,,,,,,,,,,,,54961254
19313,10,,,,,,,,,,,,54961254
19314,11,,,,,,,,,,,,54961254
19315,12,,,,,,,,,,,,54961254
19316,13,,,,,,,,,,,,54961254
19317,14,,,,,,,,,,,,54961254
19318,15,,,,,,,,,,,,54961254
19319,16,,,,,,,,,,,,54961254
19320,17,,,,,,,,,,,,54961254
19321,18,,,,,,,,,,,,54961254
19322,19,,,,,,,,,,,,54961254
19323,20,,,,,,,,,,,,54961254
19324,21,,,,,,,,,,,,54961254
19325,22,,,,,,,,,,,,54961254
19326,23,,,,,,,,,,,,54961254
19327,24,,,,,,,,,,,,54961254
19328,25,,,,,,,,,,,,54961254
19329,26,,,,,,,,,,,,54961254
19330,27,,,,,,,,,,,,54961254
19331,28,,,,,,,,,,,,54961254
19332,29,,,,,,,,,,,,54961254
19333,30,,,,,,,,,,,,54961254
19334,31,,,,,,,,,,,,54961254
19335,32,,,,,,,,,,,,54961254
19336,33,,,,,,,,,,,,54961254
19337,34,,,,,,,,,,,,54961254
19338,35,,,,,,,,,,,,54961254
19339,36,,,,,,,,,,,,54961254
19340,37,,,,,,,,,,,,54961254
19341,38,,,,,,,,,,,,54961254
19342,1,,,,,,,,,,,,67632914
19343,2,,,,,,,,,,,,67632914
19344,3,,,,,,,,,,,,67632914
19345,4,,,,,,,,,,,,67632914
19346,5,,,,,,,,,,,,67632914
19347,6,,,,,,,,,,,,67632914
19348,7,,,,,,,,,,,,67632914
19349,8,,,,,,,,,,,,67632914
19350,9,,,,,,,,,,,,67632914
19351,10,,,,,,,,,,,,67632914
19352,11,,,,,,,,,,,,67632914
19353,12,,,,,,,,,,,,67632914
19354,13,,,,,,,,,,,,67632914
19355,14,,,,,,,,,,,,67632914
19356,15,,,,,,,,,,,,67632914
19357,16,,,,,,,,,,,,67632914
19358,17,,,,,,,,,,,,67632914
19359,18,,,,,,,,,,,,67632914
19360,19,,,,,,,,,,,,67632914
19361,20,,,,,,,,,,,,67632914
19362,21,,,,,,,,,,,,67632914
19363,22,,,,,,,,,,,,67632914
19364,23,,,,,,,,,,,,67632914
19365,24,,,,,,,,,,,,67632914
19366,25,,,,,,,,,,,,67632914
19367,26,,,,,,,,,,,,67632914
19368,27,,,,,,,,,,,,67632914
19369,28,,,,,,,,,,,,67632914
19370,29,,,,,,,,,,,,67632914
19371,30,,,,,,,,,,,,67632914
19372,31,,,,,,,,,,,,67632914
19373,32,,,,,,,,,,,,67632914
19374,33,,,,,,,,,,,,67632914
19375,34,,,,,,,,,,,,67632914
19376,35,,,,,,,,,,,,67632914
19377,36,,,,,,,,,,,,67632914
19378,37,,,,,,,,,,,,67632914
19379,38,,,,,,,,,,,,67632914
19380,1,73.0,73.0,941733.0,942954.0,941734.0,15.0,0.0,1000.0,0.0,0.0,3.0,52310
19381,2,74.0,147.0,3705152.0,3705824.0,1333526.0,40.0,0.0,1001.0,0.0,0.0,11.0,52310
19382,3,61.0,208.0,6258069.0,6258247.0,2686773.0,65.0,1.0,1004.0,1.0,0.0,8.0,52310
19383,4,28.0,236.0,9815419.0,9815564.0,4911850.0,100.0,19.0,1005.0,0.0,0.0,10.0,52310
19384,5,61.0,297.0,4273884.0,4274444.0,4671210.0,45.0,13.0,1006.0,1.0,0.0,7.0,52310
19385,6,85.0,382.0,322208.0,322265.0,2002715.0,5.0,4.0,1009.0,2.0,0.0,10.0,52310
19386,7,54.0,436.0,2532384.0,2533474.0,1558506.0,25.0,4.0,1013.0,0.0,0.0,1.0,52310
19387,8,51.0,487.0,1158219.0,1158423.0,940613.0,15.0,3.0,1015.0,1.0,0.0,20.0,52310
19388,9,72.0,559.0,850958.0,851351.0,599120.0,10.0,7.0,1019.0,2.0,0.0,6.0,52310
19389,10,49.0,608.0,1894405.0,1895095.0,516143.0,20.0,7.0,1023.0,0.0,0.0,18.0,52310
19390,11,60.0,668.0,2314725.0,2315159.0,490862.0,25.0,7.0,1025.0,0.0,0.0,10.0,52310
19391,12,73.0,741.0,719860.0,719984.0,278762.0,10.0,24.0,1027.0,3.0,0.0,17.0,52310
19392,13,70.0,811.0,3066309.0,3066703.0,330333.0,30.0,24.0,1034.0,0.0,0.0,5.0,52310
19393,14,74.0,885.0,1514679.0,1514984.0,246160.0,15.0,24.0,1036.0,0.0,0.0,12.0,52310
19394,15,44.0,929.0,7396424.0,7396595.0,382258.0,70.0,32.0,1034.0,2.0,0.0,3.0,52310
19395,16,51.0,980.0,4221541.0,4222038.0,403188.0,40.0,1.0,1037.0,2.0,0.0,11.0,52310
19396,17,55.0,1035.0,6479679.0,6479796.0,771884.0,60.0,1.0,1036.0,1.0,0.0,17.0,52310
19397,18,74.0,1109.0,535914.0,536274.0,577980.0,5.0,47.0,1037.0,1.0,0.0,9.0,52310
19398,19,49.0,1158.0,9276920.0,9276990.0,1068524.0,85.0,58.0,1040.0,1.0,0.0,20.0,52310
19399,20,62.0,1216.0,4988709.0,4989215.0,1243802.0,50.0,45.0,1037.0,2.0,4.0,5.0,52310
19400,21,80.0,1296.0,1006689.0,1007186.0,975933.0,10.0,41.0,1041.0,1.0,0.0,7.0,52310
19401,22,44.0,1340.0,5911825.0,5912910.0,1019061.0,55.0,41.0,1045.0,0.0,0.0,7.0,52310
19402,23,52.0,1392.0,8510291.0,8510752.0,1200734.0,80.0,41.0,1046.0,0.0,0.0,13.0,52310
19403,24,114.0,1502.0,2846130.0,2846180.0,1328075.0,30.0,15.0,1042.0,4.0,4.0,18.0,52310
19404,25,89.0,1587.0,3047494.0,3047877.0,1410180.0,30.0,9.0,1038.0,2.0,4.0,14.0,52310
19405,26,88.0,1671.0,952222.0,952596.0,1284723.0,10.0,25.0,1038.0,2.0,4.0,28.0,52310
19406,27,69.0,1740.0,849001.0,849314.0,1076847.0,10.0,25.0,1039.0,1.0,0.0,9.0,52310
19407,28,43.0,1783.0,8174804.0,8175045.0,1370624.0,75.0,25.0,1042.0,0.0,0.0,5.0,52310
19408,29,69.0,1848.0,749656.0,749826.0,1098212.0,10.0,12.0,1036.0,3.0,4.0,0.0,52310
19409,30,46.0,1894.0,5159818.0,5161105.0,1153932.0,50.0,12.0,1040.0,0.0,0.0,4.0,52310
19410,31,38.0,1932.0,3823477.0,3823990.0,1186567.0,35.0,7.0,1028.0,0.0,0.0,16.0,52310
19411,32,97.0,2029.0,243346.0,243441.0,883175.0,5.0,3.0,1032.0,2.0,0.0,15.0,52310
19412,33,88.0,2117.0,355331.0,355411.0,665259.0,5.0,0.0,1036.0,1.0,0.0,0.0,52310
19413,34,80.0,2197.0,716391.0,717470.0,562383.0,10.0,0.0,1038.0,0.0,0.0,23.0,52310
19414,35,57.0,2250.0,1004844.0,1005233.0,512044.0,10.0,13.0,1035.0,2.0,4.0,13.0,52310
19415,36,53.0,2303.0,2257568.0,2257951.0,502989.0,20.0,13.0,1034.0,0.0,0.0,15.0,52310
19416,37,60.0,2363.0,794365.0,794960.0,445638.0,10.0,18.0,1033.0,1.0,0.0,16.0,52310
19417,38,46.0,2405.0,5841304.0,5841362.0,539784.0,55.0,32.0,1030.0,3.0,4.0,5.0,52310
19418,1,68.0,68.0,1746835.0,1825492.0,1746835.0,25.0,0.0,1000.0,0.0,0.0,0.0,3094641
19419,2,90.0,158.0,887777.0,904070.0,454433.0,10.0,0.0,1001.0,1.0,0.0,0.0,3094641
19420,3,52.0,210.0,7830412.0,7847731.0,2472601.0,80.0,0.0,1004.0,0.0,0.0,0.0,3094641
19421,4,74.0,284.0,354248.0,361246.0,768639.0,5.0,3.0,1000.0,0.0,0.0,2.0,3094641
19422,5,65.0,349.0,2958703.0,2999716.0,779230.0,30.0,3.0,1004.0,0.0,0.0,4.0,3094641
19423,6,85.0,434.0,294792.0,300703.0,88723.0,5.0,3.0,1006.0,0.0,0.0,2.0,3094641
19424,7,45.0,479.0,5627391.0,5629733.0,132728.0,55.0,6.0,1004.0,4.0,0.0,1.0,3094641
19425,8,28.0,507.0,8317602.0,8339929.0,326206.0,80.0,3.0,1004.0,1.0,0.0,3.0,3094641
19426,9,61.0,568.0,3094172.0,3135507.0,377298.0,30.0,3.0,1007.0,0.0,0.0,4.0,3094641
19427,10,27.0,591.0,9537004.0,9540114.0,1040868.0,90.0,1.0,1010.0,3.0,4.0,4.0,3094641
19428,11,47.0,638.0,5876562.0,5894959.0,1379972.0,55.0,3.0,1011.0,1.0,0.0,7.0,3094641
19429,12,60.0,698.0,2467171.0,2493241.0,1231918.0,25.0,3.0,1011.0,0.0,0.0,1.0,3094641
19430,13,60.0,758.0,5226607.0,5260655.0,1536306.0,50.0,3.0,1010.0,0.0,0.0,0.0,3094641
19431,14,39.0,797.0,9905407.0,9908730.0,2420087.0,95.0,1.0,1007.0,2.0,0.0,0.0,3094641
19432,15,45.0,842.0,7114437.0,7127410.0,2700819.0,70.0,5.0,1006.0,2.0,0.0,0.0,3094641
19433,16,45.0,887.0,6137704.0,6188232.0,2873867.0,60.0,5.0,1004.0,0.0,0.0,0.0,3094641
19434,17,40.0,927.0,8865721.0,8870113.0,3858108.0,85.0,1.0,1006.0,1.0,0.0,0.0,3094641
19435,18,58.0,985.0,3994379.0,4025396.0,3783815.0,40.0,1.0,1003.0,0.0,0.0,0.0,3094641
19436,19,49.0,1034.0,9149577.0,9171489.0,4414922.0,85.0,1.0,1003.0,0.0,0.0,0.0,3094641
19437,20,72.0,1106.0,2449465.0,2464132.0,4177289.0,25.0,4.0,999.0,2.0,0.0,1.0,3094641
19438,21,52.0,1158.0,6136061.0,6169596.0,4355076.0,60.0,4.0,1002.0,0.0,0.0,1.0,3094641
19439,22,42.0,1200.0,6742019.0,6807228.0,4412538.0,65.0,4.0,999.0,0.0,0.0,7.0,3094641
19440,23,62.0,1262.0,4448391.0,4507164.0,4382837.0,40.0,4.0,999.0,0.0,0.0,2.0,3094641
19441,24,97.0,1359.0,5205850.0,5221815.0,4452736.0,50.0,4.0,1000.0,0.0,0.0,1.0,3094641
19442,25,88.0,1447.0,3115129.0,3140220.0,4342878.0,30.0,4.0,999.0,0.0,0.0,2.0,3094641
19443,26,83.0,1530.0,1593744.0,1616053.0,4107956.0,15.0,4.0,998.0,0.0,0.0,-1.0,3094641
19444,27,50.0,1580.0,7078825.0,7143442.0,4188729.0,65.0,4.0,1000.0,0.0,0.0,0.0,3094641
19445,28,59.0,1639.0,4146130.0,4200375.0,4210622.0,40.0,4.0,999.0,0.0,0.0,0.0,3094641
19446,29,24.0,1663.0,9357085.0,9392905.0,4500026.0,85.0,4.0,997.0,0.0,0.0,0.0,3094641
19447,30,59.0,1722.0,1133100.0,1162260.0,4291559.0,10.0,4.0,997.0,0.0,0.0,0.0,3094641
19448,31,32.0,1754.0,6108346.0,6173710.0,4315668.0,55.0,4.0,999.0,0.0,0.0,1.0,3094641
19449,32,52.0,1806.0,6149823.0,6192300.0,4423510.0,55.0,4.0,998.0,0.0,0.0,0.0,3094641
19450,33,64.0,1870.0,3518677.0,3557085.0,4330129.0,35.0,4.0,996.0,0.0,0.0,0.0,3094641
19451,34,53.0,1923.0,3829766.0,3859300.0,4279793.0,35.0,4.0,1001.0,0.0,0.0,0.0,3094641
19452,35,49.0,1972.0,2729856.0,2791496.0,4184575.0,25.0,4.0,1001.0,0.0,0.0,0.0,3094641
19453,36,44.0,2016.0,4976176.0,5038404.0,4177896.0,45.0,4.0,1003.0,0.0,0.0,10.0,3094641
19454,37,27.0,2043.0,9386184.0,9428916.0,4376066.0,85.0,4.0,1002.0,0.0,0.0,0.0,3094641
19455,38,48.0,2091.0,4859871.0,4916634.0,4394897.0,45.0,4.0,1001.0,0.0,0.0,7.0,3094641
19456,1,67.0,67.0,1950328.0,2059049.0,1950328.0,25.0,15.0,1000.0,0.0,0.0,3.0,4205863
19457,2,42.0,109.0,9065523.0,9076451.0,6638122.0,95.0,15.0,998.0,0.0,0.0,3.0,4205863
19458,3,36.0,145.0,9504911.0,9515904.0,7885462.0,100.0,15.0,997.0,0.0,0.0,8.0,4205863
19459,4,41.0,186.0,7931865.0,7975682.0,8144549.0,80.0,15.0,997.0,0.0,0.0,15.0,4205863
19460,5,32.0,218.0,10107197.0,10115900.0,8731387.0,100.0,15.0,995.0,0.0,0.0,13.0,4205863
19461,6,36.0,254.0,8233055.0,8268157.0,8910253.0,80.0,15.0,994.0,0.0,0.0,5.0,4205863
19462,7,72.0,326.0,271366.0,279551.0,8183411.0,5.0,15.0,993.0,0.0,0.0,2.0,4205863
19463,8,36.0,362.0,5111205.0,5188737.0,8120004.0,50.0,15.0,994.0,0.0,0.0,5.0,4205863
19464,9,43.0,405.0,8775897.0,8820687.0,8279500.0,85.0,15.0,996.0,0.0,0.0,3.0,4205863
19465,10,37.0,442.0,5767108.0,5840880.0,8238878.0,55.0,15.0,996.0,0.0,0.0,4.0,4205863
19466,11,63.0,505.0,1738965.0,1770293.0,7693853.0,20.0,15.0,997.0,0.0,0.0,11.0,4205863
19467,12,64.0,569.0,1730471.0,1759633.0,7021010.0,20.0,15.0,997.0,0.0,0.0,7.0,4205863
19468,13,59.0,628.0,5458393.0,5506824.0,6863835.0,55.0,15.0,999.0,0.0,0.0,2.0,4205863
19469,14,70.0,698.0,2258889.0,2300981.0,6353160.0,25.0,15.0,1002.0,0.0,0.0,2.0,4205863
19470,15,37.0,735.0,8945658.0,8982323.0,6813508.0,85.0,15.0,1005.0,0.0,0.0,0.0,4205863
19471,16,62.0,797.0,1136606.0,1166203.0,6279160.0,15.0,15.0,1009.0,0.0,0.0,2.0,4205863
19472,17,46.0,843.0,7797331.0,7828969.0,6536714.0,75.0,15.0,1013.0,0.0,0.0,6.0,4205863
19473,18,62.0,905.0,2825559.0,2863451.0,6138733.0,30.0,15.0,1011.0,0.0,0.0,4.0,4205863
19474,19,50.0,955.0,8990609.0,9023668.0,6478138.0,85.0,15.0,1012.0,0.0,0.0,3.0,4205863
19475,20,27.0,982.0,10904340.0,10908982.0,7173479.0,100.0,15.0,1014.0,0.0,0.0,1.0,4205863
19476,21,47.0,1029.0,7256723.0,7300993.0,7234388.0,70.0,15.0,1010.0,0.0,0.0,1.0,4205863
19477,22,40.0,1069.0,7550652.0,7634896.0,7351610.0,70.0,15.0,1010.0,0.0,0.0,7.0,4205863
19478,23,60.0,1129.0,5269072.0,5356294.0,7337732.0,50.0,15.0,1008.0,0.0,0.0,2.0,4205863
19479,24,39.0,1168.0,10092398.0,10113463.0,7766352.0,90.0,15.0,1008.0,0.0,0.0,2.0,4205863
19480,25,54.0,1222.0,9100233.0,9125373.0,7870027.0,85.0,15.0,1007.0,0.0,0.0,2.0,4205863
19481,26,43.0,1265.0,9140314.0,9163192.0,7948167.0,85.0,15.0,1007.0,0.0,0.0,2.0,4205863
19482,27,43.0,1308.0,9526825.0,9581693.0,8067475.0,85.0,15.0,1007.0,0.0,0.0,3.0,4205863
19483,28,34.0,1342.0,9671420.0,9704447.0,8154858.0,90.0,15.0,1007.0,0.0,0.0,1.0,4205863
19484,29,24.0,1366.0,9357085.0,9408547.0,8289989.0,85.0,15.0,1008.0,0.0,0.0,13.0,4205863
19485,30,54.0,1420.0,2296874.0,2377423.0,8124196.0,25.0,15.0,1009.0,0.0,0.0,2.0,4205863
19486,31,33.0,1453.0,5693182.0,5785506.0,8115894.0,55.0,15.0,1015.0,0.0,0.0,1.0,4205863
19487,32,62.0,1515.0,3963511.0,4006342.0,7932225.0,35.0,15.0,1016.0,0.0,0.0,2.0,4205863
