,event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench,manager_id
243,16,49.0,931.0,4949724.0,4950249.0,1412982.0,50.0,3.0,1021.0,2.0,0.0,4.0,66708
244,17,40.0,971.0,8865721.0,8865781.0,2418783.0,85.0,3.0,1018.0,1.0,0.0,1.0,66708
245,18,57.0,1028.0,4401227.0,4401839.0,2469068.0,45.0,0.0,1018.0,1.0,0.0,3.0,66708
246,19,56.0,1084.0,7900127.0,7900370.0,2977848.0,75.0,15.0,1018.0,0.0,0.0,14.0,66708
247,20,63.0,1147.0,4478984.0,4479719.0,3027096.0,45.0,15.0,1021.0,0.0,0.0,0.0,66708
248,21,59.0,1206.0,4516242.0,4516885.0,3096609.0,45.0,15.0,1023.0,0.0,0.0,16.0,66708
249,22,49.0,1255.0,4279346.0,4279738.0,2982643.0,40.0,16.0,1024.0,2.0,0.0,13.0,66708
250,23,56.0,1311.0,6979022.0,6980192.0,3116344.0,65.0,16.0,1024.0,0.0,0.0,1.0,66708
251,24,73.0,1384.0,7264095.0,7264105.0,3921994.0,65.0,16.0,1019.0,3.0,0.0,7.0,66708
252,25,83.0,1467.0,4230642.0,4231024.0,3942481.0,40.0,16.0,1020.0,0.0,0.0,7.0,66708
253,26,61.0,1528.0,6653888.0,6654044.0,4151531.0,60.0,1.0,1015.0,2.0,0.0,17.0,66708
254,27,52.0,1580.0,6210898.0,6211903.0,4192675.0,55.0,1.0,1019.0,0.0,0.0,5.0,66708
255,28,39.0,1619.0,8993359.0,8993407.0,4571798.0,80.0,22.0,1017.0,2.0,0.0,11.0,66708
256,29,65.0,1684.0,1028037.0,1028405.0,4141266.0,10.0,22.0,1017.0,0.0,0.0,8.0,66708
257,30,60.0,1744.0,962069.0,963114.0,3908960.0,10.0,1.0,1012.0,0.0,0.0,2.0,66708
258,31,39.0,1783.0,3731836.0,3732197.0,3818932.0,35.0,1.0,1017.0,1.0,0.0,4.0,66708
259,32,50.0,1829.0,6878215.0,6878250.0,4064088.0,65.0,0.0,1016.0,2.0,4.0,11.0,66708
260,33,72.0,1901.0,1868785.0,1869404.0,3850437.0,20.0,0.0,1020.0,0.0,0.0,14.0,66708
261,34,82.0,1979.0,643096.0,643158.0,3425447.0,10.0,53.0,1020.0,3.0,4.0,0.0,66708
262,35,51.0,2030.0,2334525.0,2335407.0,3302283.0,25.0,47.0,1021.0,1.0,0.0,0.0,66708
263,36,37.0,2067.0,7855220.0,7855426.0,3423800.0,70.0,2.0,1024.0,1.0,0.0,31.0,66708
264,37,30.0,2097.0,8507648.0,8508043.0,3613734.0,75.0,2.0,1023.0,0.0,0.0,16.0,66708
265,38,38.0,2135.0,8198029.0,8198395.0,3791923.0,75.0,2.0,1022.0,0.0,0.0,15.0,66708
266,1,41.0,41.0,7710872.0,7711641.0,7710872.0,90.0,0.0,1000.0,0.0,0.0,0.0,152566
267,2,87.0,128.0,1180686.0,1181810.0,4180222.0,15.0,0.0,1000.0,0.0,0.0,0.0,152566
268,3,65.0,193.0,5374802.0,5375596.0,4288529.0,55.0,0.0,1003.0,2.0,0.0,1.0,152566
269,4,74.0,267.0,387386.0,387560.0,2054729.0,5.0,9.0,1005.0,1.0,0.0,4.0,152566
270,5,66.0,333.0,2828650.0,2830558.0,1775694.0,30.0,6.0,1007.0,1.0,0.0,4.0,152566
271,6,66.0,399.0,1873640.0,1874243.0,970412.0,20.0,5.0,1009.0,1.0,0.0,4.0,152566
272,7,41.0,440.0,6885459.0,6886694.0,1343433.0,70.0,0.0,1013.0,1.0,0.0,2.0,152566
273,8,23.0,463.0,9647363.0,9647886.0,2339202.0,95.0,0.0,1014.0,1.0,0.0,9.0,152566
274,9,57.0,520.0,4584112.0,4585742.0,2451973.0,45.0,6.0,1017.0,1.0,0.0,4.0,152566
275,10,41.0,561.0,4269334.0,4271137.0,2486857.0,45.0,0.0,1019.0,0.0,0.0,4.0,152566
276,11,42.0,603.0,7341934.0,7342777.0,3037001.0,70.0,0.0,1023.0,1.0,0.0,4.0,152566
277,12,31.0,634.0,9556323.0,9556819.0,4072444.0,90.0,0.0,1023.0,0.0,0.0,8.0,152566
278,13,70.0,704.0,3066309.0,3067500.0,3714253.0,30.0,0.0,1022.0,0.0,0.0,1.0,152566
279,14,47.0,751.0,8615890.0,8616032.0,4270219.0,80.0,0.0,1019.0,3.0,0.0,2.0,152566
280,15,67.0,818.0,1383094.0,1384545.0,3638687.0,15.0,0.0,1021.0,0.0,0.0,0.0,152566
281,16,59.0,877.0,1846446.0,1847373.0,3253574.0,20.0,9.0,1025.0,2.0,0.0,0.0,152566
282,17,64.0,941.0,5023478.0,5024146.0,3388842.0,50.0,6.0,1028.0,1.0,0.0,1.0,152566
283,18,48.0,985.0,6789434.0,6789848.0,3789418.0,65.0,15.0,1029.0,2.0,4.0,3.0,152566
284,19,67.0,1052.0,5548095.0,5549496.0,3908624.0,55.0,2.0,1032.0,1.0,0.0,6.0,152566
285,20,62.0,1114.0,4927056.0,4929052.0,3961413.0,45.0,5.0,1032.0,1.0,0.0,1.0,152566
286,21,65.0,1179.0,3230837.0,3232401.0,3814503.0,30.0,5.0,1034.0,0.0,0.0,4.0,152566
287,22,67.0,1246.0,481619.0,482083.0,3217213.0,5.0,5.0,1037.0,0.0,0.0,2.0,152566
288,23,50.0,1296.0,9350407.0,9350517.0,3513704.0,85.0,13.0,1036.0,3.0,0.0,2.0,152566
289,24,139.0,1435.0,586438.0,587269.0,2763256.0,10.0,6.0,1034.0,1.0,0.0,4.0,152566
290,25,80.0,1515.0,5032921.0,5033767.0,2908764.0,45.0,21.0,1031.0,1.0,0.0,0.0,152566
291,26,54.0,1565.0,7813707.0,7813872.0,3408781.0,70.0,61.0,1030.0,2.0,4.0,1.0,152566
292,27,54.0,1619.0,5628571.0,5630988.0,3422037.0,50.0,62.0,1033.0,1.0,0.0,16.0,152566
293,28,77.0,1696.0,355952.0,356258.0,3087770.0,5.0,62.0,1035.0,0.0,0.0,1.0,152566
294,29,67.0,1763.0,906450.0,906859.0,2624576.0,10.0,46.0,1037.0,2.0,0.0,0.0,152566
295,30,70.0,1833.0,137975.0,138144.0,2208819.0,5.0,29.0,1026.0,0.0,0.0,9.0,152566
296,31,50.0,1883.0,1267757.0,1268716.0,1973542.0,15.0,26.0,1031.0,1.0,0.0,13.0,152566
297,32,94.0,1973.0,362097.0,362477.0,1629871.0,5.0,8.0,1033.0,2.0,4.0,10.0,152566
298,33,82.0,2055.0,703962.0,704410.0,1377650.0,10.0,23.0,1037.0,1.0,0.0,8.0,152566
299,34,80.0,2135.0,716391.0,718769.0,1148320.0,10.0,23.0,1040.0,0.0,0.0,11.0,152566
300,35,38.0,2173.0,7492560.0,7494241.0,1227969.0,70.0,30.0,1037.0,1.0,0.0,4.0,152566
301,36,50.0,2223.0,3230456.0,3231711.0,1217221.0,30.0,50.0,1035.0,1.0,0.0,15.0,152566
302,37,47.0,2270.0,3036955.0,3038876.0,1226085.0,30.0,50.0,1033.0,0.0,0.0,2.0,152566
303,38,72.0,2342.0,445468.0,445961.0,1051934.0,5.0,28.0,1030.0,2.0,0.0,0.0,152566
304,1,58.0,58.0,4124179.0,4210621.0,4124179.0,50.0,0.0,1000.0,0.0,0.0,3.0,2890974
305,2,82.0,136.0,2107451.0,2112744.0,3038146.0,25.0,0.0,1001.0,2.0,4.0,12.0,2890974
306,3,71.0,203.0,3818999.0,3835870.0,3304964.0,40.0,3.0,1003.0,2.0,4.0,11.0,2890974
307,4,46.0,241.0,6931502.0,6937865.0,4549446.0,70.0,1.0,1005.0,3.0,8.0,3.0,2890974
308,5,59.0,300.0,4904735.0,4931950.0,4494642.0,50.0,24.0,1008.0,1.0,0.0,4.0,2890974
309,6,52.0,348.0,4608692.0,4622740.0,4749261.0,45.0,15.0,1007.0,2.0,4.0,4.0,2890974
310,7,39.0,379.0,7656069.0,7661489.0,5758006.0,75.0,10.0,1008.0,3.0,8.0,16.0,2890974
311,8,36.0,407.0,5457350.0,5462802.0,6218921.0,55.0,7.0,1011.0,3.0,8.0,18.0,2890974
312,9,71.0,478.0,898081.0,915079.0,5204840.0,10.0,7.0,1015.0,0.0,0.0,14.0,2890974
313,10,54.0,524.0,1129462.0,1130736.0,4752753.0,15.0,37.0,1014.0,4.0,8.0,15.0,2890974
314,11,73.0,597.0,572119.0,579265.0,3396194.0,10.0,27.0,1019.0,1.0,0.0,17.0,2890974
315,12,59.0,652.0,2827618.0,2840258.0,3203330.0,30.0,14.0,1024.0,2.0,4.0,17.0,2890974
316,13,78.0,730.0,1683148.0,1701228.0,2619232.0,20.0,14.0,1028.0,0.0,0.0,12.0,2890974
317,14,64.0,786.0,3998407.0,4000665.0,2867455.0,40.0,2.0,1025.0,4.0,8.0,4.0,2890974
318,15,57.0,843.0,3627501.0,3646664.0,2680954.0,35.0,8.0,1028.0,1.0,0.0,3.0,2890974
319,16,51.0,894.0,3959333.0,4003407.0,2638249.0,40.0,8.0,1031.0,0.0,0.0,21.0,2890974
320,17,74.0,968.0,3338140.0,3348780.0,2528506.0,35.0,0.0,1031.0,2.0,0.0,13.0,2890974
321,18,79.0,1047.0,170664.0,173878.0,1936781.0,5.0,1.0,1028.0,0.0,0.0,12.0,2890974
322,19,80.0,1127.0,2196740.0,2225911.0,1802064.0,20.0,1.0,1033.0,0.0,0.0,6.0,2890974
323,20,58.0,1185.0,6199029.0,6212986.0,2001977.0,60.0,0.0,1034.0,2.0,0.0,4.0,2890974
324,21,65.0,1246.0,3386687.0,3396473.0,2078252.0,35.0,0.0,1033.0,2.0,4.0,18.0,2890974
325,22,52.0,1298.0,2982341.0,3028155.0,1915346.0,30.0,0.0,1037.0,0.0,0.0,5.0,2890974
326,23,65.0,1363.0,3611249.0,3628251.0,1833630.0,35.0,2.0,1037.0,2.0,0.0,19.0,2890974
327,24,104.0,1467.0,4346723.0,4357679.0,2050580.0,40.0,0.0,1039.0,1.0,0.0,4.0,2890974
328,25,118.0,1585.0,76645.0,78065.0,1453767.0,1.0,21.0,1035.0,1.0,0.0,4.0,2890974
329,26,73.0,1650.0,4021437.0,4025492.0,1664702.0,40.0,0.0,1035.0,3.0,8.0,10.0,2890974
330,27,63.0,1713.0,1945226.0,1984292.0,1531148.0,20.0,0.0,1029.0,0.0,0.0,18.0,2890974
331,28,68.0,1781.0,1604483.0,1624342.0,1411319.0,15.0,23.0,1034.0,1.0,0.0,6.0,2890974
332,29,48.0,1825.0,3464737.0,3474116.0,1469866.0,35.0,15.0,1029.0,2.0,4.0,0.0,2890974
333,30,44.0,1861.0,6303538.0,6308725.0,1702361.0,60.0,0.0,1029.0,3.0,8.0,6.0,2890974
334,31,27.0,1888.0,8161835.0,8219327.0,1894564.0,75.0,0.0,1028.0,0.0,0.0,2.0,2890974
335,32,41.0,1925.0,9010068.0,9010687.0,2420042.0,80.0,2.0,1023.0,3.0,4.0,7.0,2890974
336,33,60.0,1977.0,4750469.0,4754963.0,2592415.0,45.0,0.0,1019.0,3.0,8.0,2.0,2890974
337,34,97.0,2074.0,50164.0,56375.0,1951981.0,1.0,0.0,1022.0,0.0,0.0,20.0,2890974
338,35,50.0,2124.0,2416227.0,2469912.0,1869699.0,25.0,0.0,1020.0,0.0,0.0,6.0,2890974
339,36,41.0,2149.0,6456042.0,6456223.0,2186691.0,60.0,6.0,1016.0,6.0,16.0,22.0,2890974
340,37,47.0,2188.0,3291422.0,3294897.0,2277857.0,30.0,14.0,1018.0,3.0,8.0,5.0,2890974
341,38,71.0,2251.0,525009.0,528130.0,2136707.0,5.0,19.0,1019.0,3.0,8.0,5.0,2890974
342,1,67.0,67.0,1950328.0,1996271.0,1950328.0,25.0,0.0,1000.0,0.0,0.0,7.0,1614497
343,2,65.0,132.0,5945831.0,5960467.0,3612900.0,65.0,0.0,1001.0,1.0,0.0,10.0,1614497
344,3,52.0,184.0,7830412.0,7838402.0,5113689.0,80.0,0.0,1001.0,0.0,0.0,5.0,1614497
345,4,65.0,245.0,1518119.0,1519857.0,4172402.0,15.0,3.0,1003.0,3.0,4.0,1.0,1614497
346,5,50.0,295.0,7681674.0,7690857.0,4866297.0,75.0,3.0,1002.0,1.0,0.0,3.0,1614497
347,6,31.0,326.0,9228184.0,9231229.0,6221965.0,90.0,9.0,1002.0,1.0,0.0,2.0,1614497
348,7,54.0,380.0,2532384.0,2552320.0,5667333.0,25.0,1.0,997.0,0.0,0.0,1.0,1614497
349,8,53.0,433.0,806224.0,815389.0,4516256.0,10.0,1.0,998.0,0.0,0.0,5.0,1614497
350,9,68.0,501.0,1380019.0,1392729.0,3683260.0,15.0,1.0,1002.0,0.0,0.0,10.0,1614497
351,10,49.0,550.0,1894405.0,1912076.0,3128462.0,20.0,1.0,1005.0,0.0,0.0,16.0,1614497
352,11,52.0,602.0,4265072.0,4282852.0,3079057.0,40.0,1.0,1006.0,0.0,0.0,12.0,1614497
353,12,54.0,656.0,3846690.0,3862402.0,2967973.0,40.0,1.0,1008.0,0.0,0.0,7.0,1614497
354,13,72.0,728.0,2686077.0,2698808.0,2666565.0,25.0,1.0,1007.0,0.0,0.0,0.0,1614497
355,14,65.0,793.0,3620902.0,3634276.0,2562856.0,35.0,0.0,1004.0,1.0,0.0,2.0,1614497
356,15,51.0,844.0,5317306.0,5329627.0,2611860.0,50.0,4.0,1005.0,1.0,0.0,4.0,1614497
357,16,41.0,885.0,7787213.0,7793670.0,2941182.0,75.0,2.0,1006.0,2.0,0.0,4.0,1614497
358,17,77.0,962.0,2816898.0,2823605.0,2694007.0,30.0,3.0,1008.0,2.0,0.0,4.0,1614497
359,18,52.0,1010.0,5888491.0,5889522.0,3010951.0,55.0,1.0,1009.0,4.0,4.0,12.0,1614497
360,19,77.0,1087.0,2867432.0,2885094.0,2888090.0,30.0,1.0,1012.0,0.0,0.0,4.0,1614497
361,20,84.0,1171.0,501831.0,507626.0,2355807.0,5.0,1.0,1012.0,0.0,0.0,3.0,1614497
362,21,69.0,1240.0,2473311.0,2488741.0,2208520.0,25.0,1.0,1014.0,0.0,0.0,5.0,1614497
363,22,49.0,1289.0,4220399.0,4235516.0,2112722.0,40.0,2.0,1016.0,1.0,0.0,3.0,1614497
364,23,64.0,1353.0,3983594.0,3993773.0,2052280.0,40.0,38.0,1019.0,2.0,0.0,6.0,1614497
365,24,145.0,1498.0,265508.0,269712.0,1396075.0,5.0,22.0,1017.0,1.0,0.0,14.0,1614497
366,25,101.0,1599.0,1045335.0,1054565.0,1191382.0,10.0,0.0,1018.0,2.0,0.0,0.0,1614497
367,26,76.0,1667.0,3286526.0,3289144.0,1348345.0,30.0,4.0,1015.0,3.0,8.0,22.0,1614497
368,27,57.0,1724.0,4025052.0,4056558.0,1328589.0,40.0,4.0,1017.0,0.0,0.0,8.0,1614497
369,28,56.0,1780.0,5386175.0,5405502.0,1417927.0,50.0,23.0,1019.0,1.0,0.0,11.0,1614497
370,29,64.0,1844.0,1125033.0,1136003.0,1151403.0,10.0,16.0,1014.0,0.0,0.0,0.0,1614497
371,30,40.0,1876.0,7756581.0,7757424.0,1437391.0,70.0,2.0,1014.0,4.0,8.0,0.0,1614497
372,31,51.0,1927.0,1139800.0,1147124.0,1258164.0,15.0,6.0,1014.0,1.0,0.0,0.0,1614497
373,32,48.0,1975.0,7151977.0,7171288.0,1598595.0,65.0,14.0,1010.0,0.0,0.0,3.0,1614497
374,33,51.0,2026.0,7101084.0,7106374.0,1796083.0,65.0,3.0,1006.0,1.0,0.0,9.0,1614497
375,34,41.0,2067.0,6643064.0,6663796.0,2045772.0,60.0,3.0,1005.0,0.0,0.0,13.0,1614497
376,35,33.0,2100.0,8998118.0,9022537.0,2209428.0,80.0,3.0,1005.0,0.0,0.0,4.0,1614497
377,36,42.0,2142.0,5710651.0,5740886.0,2278886.0,55.0,3.0,1002.0,0.0,0.0,21.0,1614497
378,37,40.0,2182.0,5155270.0,5186586.0,2353201.0,50.0,3.0,999.0,0.0,0.0,3.0,1614497
379,38,44.0,2226.0,6198622.0,6226349.0,2473065.0,55.0,3.0,998.0,0.0,0.0,13.0,1614497
380,1,63.0,63.0,2859831.0,2890331.0,2859831.0,35.0,5.0,1000.0,0.0,0.0,6.0,890451
381,2,68.0,131.0,5274812.0,5285665.0,3773406.0,60.0,10.0,1001.0,1.0,0.0,10.0,890451
382,3,59.0,190.0,6681083.0,6685665.0,4579821.0,70.0,0.0,1003.0,1.0,0.0,10.0,890451
383,4,59.0,249.0,2824593.0,2830987.0,3774260.0,30.0,6.0,1002.0,1.0,0.0,9.0,890451
384,5,60.0,309.0,4587503.0,4596888.0,3731238.0,45.0,9.0,1002.0,1.0,0.0,7.0,890451
385,6,83.0,392.0,398502.0,399871.0,1351915.0,5.0,2.0,1005.0,1.0,0.0,5.0,890451
386,7,31.0,423.0,9574334.0,9577291.0,2478485.0,95.0,0.0,1007.0,1.0,0.0,2.0,890451
387,8,53.0,476.0,877752.0,881360.0,1512457.0,10.0,6.0,1009.0,1.0,0.0,10.0,890451
388,9,58.0,534.0,4242296.0,4251341.0,1633101.0,45.0,3.0,1013.0,1.0,0.0,15.0,890451
389,10,50.0,584.0,1676596.0,1686017.0,1313194.0,20.0,3.0,1015.0,0.0,0.0,4.0,890451
390,11,60.0,644.0,2426706.0,2432599.0,1151095.0,25.0,6.0,1016.0,1.0,0.0,9.0,890451
391,12,79.0,723.0,282488.0,283980.0,565394.0,5.0,6.0,1015.0,0.0,0.0,11.0,890451
392,13,74.0,797.0,2450959.0,2455298.0,540963.0,25.0,4.0,1014.0,2.0,0.0,7.0,890451
393,14,74.0,871.0,1639669.0,1642629.0,418689.0,20.0,28.0,1017.0,2.0,0.0,0.0,890451
394,15,45.0,916.0,6887395.0,6896510.0,577232.0,65.0,28.0,1018.0,0.0,0.0,0.0,890451
395,16,49.0,965.0,4670058.0,4683029.0,627666.0,45.0,28.0,1022.0,0.0,0.0,6.0,890451
396,17,64.0,1029.0,5023478.0,5027830.0,885061.0,50.0,27.0,1019.0,1.0,0.0,-1.0,890451
397,18,45.0,1074.0,7256988.0,7262640.0,1230884.0,70.0,27.0,1022.0,0.0,0.0,1.0,890451
398,19,80.0,1154.0,2196740.0,2205514.0,1147476.0,20.0,27.0,1023.0,0.0,0.0,4.0,890451
399,20,52.0,1206.0,7746317.0,7755011.0,1460427.0,75.0,27.0,1025.0,0.0,0.0,4.0,890451
400,21,88.0,1294.0,441145.0,441186.0,1009780.0,5.0,4.0,1024.0,5.0,0.0,20.0,890451
401,22,42.0,1336.0,7015738.0,7025623.0,1091773.0,65.0,16.0,1027.0,1.0,0.0,11.0,890451
402,23,63.0,1399.0,4060779.0,4075556.0,1069622.0,40.0,16.0,1029.0,0.0,0.0,26.0,890451
403,24,108.0,1507.0,3720378.0,3724696.0,1231393.0,35.0,3.0,1026.0,1.0,0.0,27.0,890451
404,25,67.0,1574.0,7391145.0,7395205.0,1647905.0,70.0,3.0,1025.0,0.0,0.0,1.0,890451
405,26,98.0,1672.0,217454.0,217865.0,1261710.0,5.0,14.0,1018.0,3.0,0.0,23.0,890451
406,27,43.0,1715.0,9526825.0,9535642.0,1482507.0,85.0,14.0,1023.0,0.0,0.0,2.0,890451
407,28,46.0,1761.0,7841760.0,7842816.0,1763635.0,70.0,39.0,1021.0,2.0,0.0,0.0,890451
408,29,36.0,1797.0,6294390.0,6298458.0,1960588.0,60.0,105.0,1015.0,1.0,0.0,0.0,890451
409,30,42.0,1839.0,6703931.0,6717008.0,2092457.0,60.0,28.0,1012.0,0.0,0.0,2.0,890451
410,31,40.0,1879.0,3409467.0,3415474.0,2041501.0,30.0,42.0,1013.0,1.0,0.0,1.0,890451
411,32,45.0,1924.0,7890178.0,7898372.0,2425159.0,70.0,42.0,1009.0,0.0,0.0,2.0,890451
412,33,56.0,1980.0,5793645.0,5796661.0,2531531.0,55.0,31.0,1008.0,2.0,0.0,8.0,890451
413,34,63.0,2043.0,2314989.0,2317151.0,2408001.0,25.0,32.0,1011.0,1.0,0.0,1.0,890451
414,35,46.0,2089.0,3791345.0,3809736.0,2374543.0,35.0,32.0,1012.0,0.0,0.0,3.0,890451
415,36,38.0,2127.0,7202693.0,7216695.0,2501025.0,65.0,32.0,1014.0,0.0,0.0,11.0,890451
416,37,44.0,2171.0,3883321.0,3898099.0,2511465.0,35.0,32.0,1013.0,0.0,0.0,10.0,890451
417,38,64.0,2235.0,1147488.0,1152144.0,2346118.0,15.0,32.0,1014.0,0.0,0.0,16.0,890451
418,1,60.0,60.0,3608218.0,3612122.0,3608219.0,45.0,0.0,1000.0,0.0,0.0,1.0,105641
419,2,91.0,151.0,743510.0,744122.0,924876.0,10.0,0.0,1000.0,0.0,0.0,0.0,105641
420,3,69.0,220.0,4167150.0,4168166.0,1459535.0,45.0,0.0,1002.0,0.0,0.0,1.0,105641
421,4,58.0,278.0,3208242.0,3208381.0,1162084.0,35.0,3.0,1002.0,3.0,0.0,8.0,105641
422,5,51.0,329.0,7402268.0,7402754.0,2080597.0,75.0,30.0,1003.0,1.0,0.0,2.0,105641
423,6,65.0,394.0,2017335.0,2017725.0,1235604.0,20.0,13.0,1003.0,1.0,0.0,1.0,105641
424,7,43.0,437.0,6189639.0,6190623.0,1520458.0,60.0,0.0,1007.0,1.0,0.0,0.0,105641
425,8,24.0,461.0,9282013.0,9283021.0,2463489.0,90.0,0.0,1009.0,0.0,0.0,0.0,105641
426,9,55.0,512.0,5386622.0,5386933.0,2980788.0,55.0,1.0,1011.0,3.0,4.0,3.0,105641
427,10,38.0,550.0,5612413.0,5613437.0,3159875.0,55.0,9.0,1014.0,1.0,0.0,2.0,105641
428,11,45.0,595.0,6465149.0,6465866.0,3491325.0,65.0,11.0,1015.0,1.0,0.0,9.0,105641
429,12,57.0,652.0,3243019.0,3243717.0,3188328.0,35.0,7.0,1016.0,1.0,0.0,6.0,105641
430,13,65.0,713.0,4273634.0,4274116.0,3335977.0,40.0,1.0,1015.0,2.0,4.0,-1.0,105641
431,14,71.0,784.0,2051444.0,2052194.0,2932582.0,20.0,1.0,1011.0,0.0,0.0,11.0,105641
432,15,56.0,840.0,3727157.0,3728275.0,2776455.0,35.0,1.0,1016.0,0.0,0.0,2.0,105641
433,16,61.0,901.0,1302334.0,1303236.0,2365766.0,15.0,1.0,1024.0,0.0,0.0,9.0,105641
434,17,65.0,966.0,4856272.0,4856744.0,2571716.0,45.0,9.0,1031.0,1.0,0.0,23.0,105641
435,18,58.0,1024.0,4230575.0,4230992.0,2591916.0,40.0,17.0,1033.0,3.0,0.0,6.0,105641
436,19,59.0,1083.0,7277847.0,7278372.0,3010168.0,70.0,17.0,1036.0,0.0,0.0,7.0,105641
437,20,70.0,1153.0,2887870.0,2888420.0,2866257.0,30.0,0.0,1034.0,2.0,0.0,9.0,105641
438,21,90.0,1243.0,302055.0,302484.0,2140659.0,5.0,0.0,1037.0,0.0,0.0,3.0,105641
439,22,71.0,1314.0,304362.0,304430.0,1541444.0,5.0,1.0,1040.0,2.0,0.0,9.0,105641
440,23,69.0,1383.0,2095972.0,2096934.0,1384741.0,20.0,1.0,1044.0,0.0,0.0,8.0,105641
441,24,104.0,1487.0,4264890.0,4265312.0,1614929.0,40.0,1.0,1044.0,0.0,0.0,24.0,105641
442,25,110.0,1597.0,301947.0,302284.0,1227135.0,5.0,14.0,1044.0,1.0,0.0,8.0,105641
443,26,76.0,1673.0,3065082.0,3065890.0,1243673.0,30.0,14.0,1043.0,0.0,0.0,7.0,105641
444,27,55.0,1728.0,5181595.0,5183451.0,1259984.0,50.0,1.0,1041.0,1.0,0.0,11.0,105641
445,28,60.0,1788.0,3994672.0,3996312.0,1279928.0,40.0,0.0,1043.0,1.0,0.0,11.0,105641
446,29,52.0,1840.0,2778674.0,2779157.0,1214344.0,25.0,1.0,1039.0,2.0,0.0,0.0,105641
447,30,49.0,1889.0,4300070.0,4300750.0,1227285.0,40.0,28.0,1034.0,2.0,0.0,6.0,105641
448,31,33.0,1922.0,6006140.0,6006648.0,1331407.0,55.0,23.0,1038.0,1.0,0.0,12.0,105641
449,32,50.0,1972.0,6878215.0,6878290.0,1645140.0,65.0,21.0,1034.0,2.0,0.0,2.0,105641
450,33,66.0,2038.0,3056453.0,3057409.0,1616563.0,30.0,21.0,1037.0,0.0,0.0,4.0,105641
451,34,73.0,2111.0,1238365.0,1239443.0,1438135.0,15.0,21.0,1039.0,0.0,0.0,2.0,105641
452,35,42.0,2153.0,5461994.0,5463902.0,1470675.0,50.0,21.0,1038.0,0.0,0.0,11.0,105641
453,36,61.0,2214.0,986824.0,987633.0,1319682.0,10.0,49.0,1036.0,2.0,0.0,8.0,105641
454,37,47.0,2261.0,3036955.0,3038230.0,1325242.0,30.0,49.0,1033.0,0.0,0.0,9.0,105641
455,38,55.0,2308.0,3067574.0,3067603.0,1414369.0,30.0,10.0,1030.0,5.0,8.0,0.0,105641
456,1,40.0,40.0,7834155.0,7901341.0,7834155.0,95.0,0.0,1000.0,0.0,0.0,11.0,5398666
457,2,42.0,82.0,9065523.0,9080082.0,8447444.0,95.0,0.0,999.0,0.0,0.0,8.0,5398666
458,3,38.0,120.0,9429041.0,9433955.0,8902494.0,100.0,5.0,999.0,2.0,0.0,1.0,5398666
459,4,35.0,151.0,9146594.0,9158936.0,9126586.0,90.0,7.0,999.0,2.0,4.0,2.0,5398666
460,5,62.0,213.0,3807031.0,3883816.0,8867267.0,40.0,7.0,999.0,0.0,0.0,3.0,5398666
461,6,44.0,257.0,6355234.0,6413545.0,8859784.0,65.0,7.0,998.0,0.0,0.0,0.0,5398666
462,7,56.0,313.0,2054485.0,2114145.0,8559154.0,20.0,7.0,997.0,0.0,0.0,0.0,5398666
463,8,33.0,346.0,6263601.0,6367274.0,8569693.0,60.0,7.0,998.0,0.0,0.0,0.0,5398666
464,9,51.0,397.0,6457140.0,6549115.0,8490869.0,65.0,7.0,999.0,0.0,0.0,0.0,5398666
465,10,45.0,442.0,2948343.0,3026234.0,8249150.0,30.0,7.0,1001.0,0.0,0.0,0.0,5398666
466,11,84.0,526.0,104611.0,107958.0,6941811.0,1.0,7.0,1004.0,0.0,0.0,6.0,5398666
467,12,63.0,589.0,1896616.0,1938273.0,6224632.0,20.0,7.0,1005.0,0.0,0.0,0.0,5398666
468,13,55.0,644.0,6384742.0,6451905.0,6285921.0,60.0,7.0,1009.0,0.0,0.0,7.0,5398666
469,14,78.0,722.0,969899.0,1001793.0,5443022.0,10.0,7.0,1012.0,0.0,0.0,0.0,5398666
470,15,76.0,798.0,389940.0,411924.0,4447376.0,5.0,7.0,1015.0,0.0,0.0,2.0,5398666
471,16,79.0,877.0,53185.0,55926.0,3241559.0,1.0,7.0,1017.0,0.0,0.0,9.0,5398666
472,17,43.0,920.0,8273962.0,8317685.0,4081668.0,80.0,7.0,1022.0,0.0,0.0,3.0,5398666
473,18,41.0,961.0,8042988.0,8097288.0,4513500.0,75.0,7.0,1024.0,0.0,0.0,3.0,5398666
474,19,58.0,1019.0,7491116.0,7548501.0,4827571.0,70.0,7.0,1025.0,0.0,0.0,1.0,5398666
475,20,76.0,1095.0,1530719.0,1569631.0,4469542.0,15.0,7.0,1025.0,0.0,0.0,12.0,5398666
476,21,54.0,1149.0,5674351.0,5739891.0,4577040.0,55.0,7.0,1026.0,0.0,0.0,8.0,5398666
477,22,56.0,1205.0,1946892.0,2010828.0,4279086.0,20.0,7.0,1025.0,0.0,0.0,2.0,5398666
478,23,60.0,1265.0,5269072.0,5384129.0,4301237.0,50.0,7.0,1024.0,0.0,0.0,18.0,5398666
479,24,40.0,1305.0,9988630.0,10018677.0,5500395.0,90.0,7.0,1024.0,0.0,0.0,4.0,5398666
